1981-4534	Sképsis (Salvador. Online)	B2	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1517-9737	Teresa (USP)	B2	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2161-2234	Thought: A Journal of Philosophy	B2	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1807-9792	Abstracta : linguagem, mente e ação (Niterói)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1415-6814	Acta Scientiarum (UEM)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-7827	Aisthe (Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-2087	Alethéia (Goiânia)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1737-6432	AL-MUKHATABAT	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1137-8204	"A Parte Rei (Sociedad de Estudios Filosóficos ""Juan Blanco"")"	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1988-303X	Arbor (Madrid. Internet)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
	AUNC Interpretationes - STUDIA PHILOSOPHICA EUROPEANEA.	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-8004	Aurora (UNESP. Marília)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-8254	Bioethikós (Centro Universitário São Camilo)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1677-8693	Boletim do CPA (UNICAMP)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-2321	Brazilian Geographical Journal: geosciences and humanities research medium	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2237-8871	Cadernos de História	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1807-9873	Cadernos de Tradução (Porto Alegre)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2175-1293	Cadernos Walter Benjamin	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0986-6035	Chimères (Paris. 1987)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1980-850X	Ciência & Educação	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1678-5274	Ciências da Religião (Mackenzie. Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1757-0638	Comparative and Continental Philosophy	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-8079	Contemplação - Revista Acadêmica de Filosofia e Teologia da Faculdade João Paulo II	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1989-4155	Cuadernos de Educación y Desarrollo	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1517-9702	Educação e Pesquisa (USP. Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1415-9902	Educação & Linguagem	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1809-3760	Educação On-Line (PUCRJ)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-7469	Espaço Pedagógico	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1645-3530	Estudos do Século XX	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-3441	Estudos Nietzsche	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1413-8093	Ethica (UGF)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2177-6563	Fundamento: revista de filosofia	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-5970	História, Ciências, Saúde-Manguinhos (Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0718-8382	HYBRIS.Revista de Filosofía	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-8769	IHU On-Line (UNISINOS. Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-8793	IHU On-Line (UNISINOS. Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-8427	Imagens da Educação	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-8076	Interação em Psicologia (Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0210-136X	Investigación y Ciencia	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1122-7893	Iride (Bologna)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1542-3980	Journal of Multiple-Valued Logic and Soft Computing	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-9206	Kalagatos - revista de filosofia (versão on-line)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1808-107X	Kalagatos (UECE)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0009-8167	La Civiltà Cattolica	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1133-5165	Ludus Vitalis	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0391-2566	Medioevo - Rivista Di Storia Della Filosofia Medievale	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2067-3655	Meta: research in hermeneutics, phenomenology and practical philosophy	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1676-5818	Mirabilia (Vitória. Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-2899	Miscelânea (Assis. Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1578-6730	Nómadas (Madrid)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-7671	O Percevejo (UNIRIO)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1040-2659	Peace Review (Palo Alto, Calif.)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2238-4642	Pensamento Plural	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-2707	Pensamento Plural (UFPEL)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2175-1811	Peri	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-6454	Perspectiva Filosofica (UFPE)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2240-2497	Philosophia. Bollettino della società italiana di storia della filosofia	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2159-5313	Philosophy Study	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-0019	PLURA, Revista de Estudos de Religião	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-2534	POIÉSIS - Revista do Programa de Pós-Graduação em Educação (Unisul)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1852-9488	Prometeica - Revista de Filosofía y Ciencias	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0103-6564	Psicologia USP (Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1579-1513	REEC. Revista Electrónica de Enseñanza de las Ciencias	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0137-2904	Reports on Mathematical Logic	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1677-1222	Rever (PUCSP)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-8034	Revista Bioética (Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0034-7205	Revista Brasileira de Filosofia	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2176-3275	Revista Brasileira de História da Ciência	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-4713	Revista Brasileira de História da Ciência	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2236-9937	Revista Brasileira de Literaturas e Teologias	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0303-9838	Revista da Faculdade de Direito (USP)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0034-8309	Revista de Historia (USP)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2316-2600	Revista Ecopolítica	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1669-3582	Revista Electrónica de Psicología Política (En línea)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1980-7791	Revista Eletrônica Direito e Política	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2317-1219	Revista entreideias: educação, cultura e sociedade (on line)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1679-6888	Revista Escrita (PUCRJ. Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2177-2851	Revista Estudos Políticos	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-6613	Revista Filosofia Capital	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1022-6508	Revista Iberoamericana de Educación (Impresa)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0718-3712	Revista Observaciones Filosóficas	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-1655	Schème: Revista Eletrônica de Psicologia e Epistemologia Genéticas	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1851-8753	Scripta Mediaevalia (Mendoza)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-4194	Sképsis (Salvador. Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2239-012X	Studia graeco-arabica	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0102-8782	Tempo Brasileiro	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-5870	Trágica: Estudos sobre Nietzsche	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2079-3561	VERBUM	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-4062	Viso : Cadernos de Estética Aplicada	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2175-6163	Webmosaica	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0567-7920	Acta Palaeontologica Polonica	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1806-2563	Acta Scientiarum. Technology (Impresso)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-999X	Ágora Filosófica	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1808-5148	Alegrar (Campinas)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1678-3468	Analógos (PUCRJ)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0102-4302	Anuário Antropológico	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2175-6104	A Peste: Revista de Psicanálise e Sociedade	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-4247	Argumentos: Revista de Filosofia (Impresso)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-4255	Argumentos: Revista de Filosofia (Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1575-5045	Aurora. Papeles del Seminario María Zambrano	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-6578	Barbarói (UNISC. Impresso)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-2022	Barbarói (UNISC. Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
9783-0003	Berliner Schelling Studien	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-8122	Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1668-7132	Boletín de Estética	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-8478	Cadernos Benjaminianos	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0102-4175	Cadernos de Pesquisa (UFMA)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1413-6295	Cadernos de Psicanálise (Círculo Psicanalítico/RJ)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-1231	Cadernos de Subjetividade (PUCSP)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1679-0316	Cadernos IHU Idéias (UNISINOS)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1806-003X	Cadernos IHU (UNISINOS)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2176-5987	CADERNOS UFS DE FILOSOFIA (ONLINE)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1807-3972	Cadernos UFS. Filosofia	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1676-3521	Calíope (UFRJ)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1806-5821	Ciências & Cognição (UFRJ)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1866-9956	Cognitive Computation (Print)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0102-6925	Comunicação & Política	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2178-4612	Conjectura: Filosofia e Educacao	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0103-1457	Conjectura: Filosofia e Educação (UCS)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1519-0544	Contexto (UFES)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-574X	Contradictio	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1988-7833	Contribuciones a las Ciencias Sociales	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1808-5253	Controvérsia (UNISINOS)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1677-2644	Correlatio (Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1749-8457	Critica (London)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-2140	CSOnline (UFJF)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1679-2556	Cultura e Fé (Porto Alegre)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1517-445X	Daseinsanalyse (São Paulo)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2175-3903	Desenredos	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1413-988X	Discursos Sediciosos (Rio de Janeiro)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0102-1117	Educação em Debate (UFC)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0013-1881	Educational Research (Windsor. Print)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1809-5208	Educere et Educare (Impresso)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2177-4994	Ensaios Filosóficos	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1808-4281	Estudos e Pesquisas em Psicologia (Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1502-1149	European Journal of Behavior Analysis	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-1159	Filogênese (Marília)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-9605	Filosofia e Educação	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-053X	Filosofia e História da Biologia	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0015-1831	Filosoficky Casopis	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2178-1036	Griot	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0103-250X	Guairaca (UNICENTRO)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1807-1600	Holos (Natal. Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1413-6147	Integração (USJT)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1679-8902	Intellectus. Revista Acadêmica Digital da Faculdade de Jaguariúna	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1676-8701	Interesse Público (Impresso)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1516-6821	International Studies on Law and Education	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-4012	Intuitio (Porto Alegre)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1519-9002	Ítaca (UFRJ)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2153-8212	Journal of Consciousness Exploration & Research	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1306-9055	Journal of Interdisciplinary Music Studies (Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-8900	Kínesis (Marília)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1808-3536	Liinc em Revista	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1676-1669	Memorandum (Belo Horizonte)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0815-0796	Metascience (Manly. Print)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-7207	Mouseion (UniLasalle)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1756-0357	Nature Precedings	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1874-5490	Neuroethics (Print)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-3636	Nuntius Antiquus	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2177-9996	Omnia Lumina	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1413-1129	O Olho da História	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1553-7897	Pace International Law Review	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2178-843X	Pensando: Revista De Filosofia (UFPI)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-9024	Pensar: Revista Eletrônica da FAJE	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2178-7654	Pergaminho: Revista discente de Estudos Históricos	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1647-1210	Prima Facie (Faro)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-1182	Produção Científica Cejurps	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2176-5960	Prometeus. Filosofia em Revista	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-1247	Psicologia em Pesquisa (UFJF)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1678-9563	Psicologia em Revista (Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1808-6225	Psicopedagogia On Line	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1980-8623	Psico (PUCRS. Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-0300	Questão de Crítica	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0101-8434	REB. Revista Eclesiastica Brasileira	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-7157	Redescrições	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-6605	Religare (UFPB)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1669-8401	Representaciones (Córdoba)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1415-5400	Revista Brasileira de Ciências Criminais	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-7517	Revista Conatus (UECE. Impresso)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-7509	Revista Conatus (UECE. Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0871-1658	Revista da Faculdade de Letras. Série Filosofia	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0101-9589	Revista de Ciências Humanas (UFSC)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-0529	Revista de Cultura Teológica	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2177-5850	Revista de Estudos Filosóficos e Históricos da Antiguidade	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0034-8252	Revista de Filosofia	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1518-7896	Revista de Filosofia SEAF	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2317-2010	Revista Dialectus	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1677-8898	Revista Diálogos	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-4735	Revista Eletrônica Arma da Crítica	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1980-8372	Revista Eletrônica de Estudos Hegelianos	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
	Revista Ensaios Filosóficos	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-4519	Revista Exagium	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2175-6244	Revista Índice (Rio de Janeiro)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1516-5485	Revista Internacional d'Humanitats	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0000-0000	Revista Ítaca	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-7429	Revista Litteris	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-7857	Revista Pesquisa & Criação (on-line)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1645-0523	Revista Portuguesa de Ciências do Desporto	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2077-9445	Revista Redbioetica/UNESCO	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0103-9989	Revista USP	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-3786	Revista Voluntas: Estudos sobre Schopenhauer	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-3879	Saberes (Natal)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-8929	Saeculum (UFPB)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2176-2708	Sapere Aude (Belo Horizonte. Impresso)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2177-6342	Sapere Aude: Revista de Filosofia	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1679-0383	Semina. Ciências Sociais e Humanas (Online)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-3253	Simbio-Logias (Botucatu)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1105-1582	Skepsis	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2317-2339	Sofia	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-6754	Synesis (on line)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1678-6785	Synesis (Rio de Janeiro)	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1413-0378	Terceira Margem	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-2621	Zunái: Revista de Poesia & Debates	B4	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1677-8855	Achegas.net	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1508-1109	Acta Chiropterologica	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2178-5198	Acta Scientiarum. Education (Print)	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1980-8224	Adverbum (Campinas)	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1779-0042	Afrique Asie	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1679-5385	Ágora Filosófica (UNICAP. Impresso)	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1517-5367	Akrópolis (UNIPAR)	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1518-0360	Âmbito Jurídico	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1983-7615	Antiguidade Clássica (Apucarama)	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2176-3356	A Palo Seco: Escritos de Filosofia e Literatura	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1808-5733	Aquinate (Niterói)	B5	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
